ClaimRowID,DeliverableID,ContractPath,Section,LocalID,ClaimClass,ClaimText,AcceptedSourceRefs,Disposition,RepairNeeded,RepairInstruction,SourceState,Notes
DEL-10-10-076,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-001,AX,"- AX-001 — `OBJ-006` governs: the product thesis remains measurable and falsifiable. `PRD.md` §12 calls this bootstrap ""the first validation of the thesis"" (CLM-002), which makes the progression record the place where that validation is either evidenced or merely claimed. A record assembled after the fact from what turned out well would still read as a validation and would measure nothing; occasion-level attribution (REQ-003, REQ-005) is what keeps it evidence.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 407.
DEL-10-10-077,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-002,AX,"- AX-002 — Observations grant no authority. This is stated three times in the accepted sources — in `SOW-064`'s `Notes`, in `PRD.md` §12 (""grants no authority and changes no accepted scope without human approval""), and in `C16` (""observed friction routes to evidence-linked candidates and human gates"") — and it is the value most at risk in a deliverable whose content is observations about how the work is going. The register that carries cutover order says the same thing from the other side: blocker output is ""advisory visibility only — never work assignment"" (`_DEPENDENCIES.md`). REQ-006 and REQ-011 make the restraint checkable rather than intentional, and CLM-019 states the consequence for the property this record is most tempted to enforce.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 408.
DEL-10-10-078,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-003,AX,"- AX-003 — The standing shape of this contract is brief-directed contract design, informed by the `C-08` annotation rather than derived from an owner ruling on it (CLM-008, CON-001). It governs how the obligations above are written: treating one written record as completion would convert a continuing validation into a one-shot artifact, which the brief's direction and the deliverable's own `Description` (""used as a standing validation thereafter"") both refuse. It is not a claim that the validation has been ruled release-blocking; that question is CON-001, routed at AC-015.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 409.
DEL-10-10-079,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-004,AX,"- AX-004 — `PEC-K-01` graceful absence is the property REQ-005 evidences, and it is the one the bootstrap could quietly erode. If PEC's own build came to depend on PEC, the fallback clause would be false exactly where it is being tested. `SOW-064`'s `Notes` and `C16` both keep the fallback operable as a standing condition of the bootstrap, and `PRD.md` §11's falsification clause depends on it: ""PEC is deleted and, by PEC-K-01, nothing breaks.""",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 410.
DEL-10-10-080,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-005,AX,"- AX-005 — `PEC-K-06` observation-not-participation is this deliverable's operating posture, not a downstream constraint on it: ""Read-only over Git; no leases, no claim arbitration, no merge opinions, no dispatch; conflicts surfaced, never prevented."" A progression record that surfaced friction is doing its work; one that resolved it would be participating in the coordination it is supposed to observe.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 411.
DEL-10-10-081,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-006,AX,"- AX-006 — Negative dispositions are evidence, not waste. `AnticipatedArtifacts` names ""proposed, rejected, and unnecessary functions"" and `ContextEnvelopeNotes` counts ""negative function dispositions"" among the reasons the envelope is `M` (CLM-007). A record that kept only the functions that were built would make the thesis unfalsifiable by construction, because the discarded candidates are the evidence that the friction was assessed rather than converted straight into scope (REQ-004).",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 412.
DEL-10-10-082,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-007,AX,"- AX-007 — `DL-11` is the decision that gives this deliverable its shape: `SOW-064` came to `PKG-10` as ""a validation act, not a reconciler feature"" (CLM-017), and the `PKG-10` charter excludes ""The behaviors under test (their home packages)"" (CLM-006). Absorbing the parsing (`DEL-02-05`), the rebuild (`DEL-03-01`), the kill test (`DEL-10-02`), or `PROJECT_SETUP`'s materialization and blocker computation would undo that decision. REQ-011 states the boundary as a requirement so that it is checkable.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 413.
DEL-10-10-083,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-008,AX,"- AX-008 — The edges `[E-P73]` (`DEL-02-05` → `DEL-10-10`) and `[E-P74]` (`DEL-03-01` → `DEL-10-10`) are `PROPOSAL` stratum and are accepted: `D-PEC-62` §1(4) records the owner accepting the DAG candidate v0.2 exhibit ""accepted, all strata as presented"", read in that packet as taking the exhibit's **flags as flags**, so what remains recorded-but-unresolved is the specific annotated set — `E-A11`, `E-P69`/`E-N02`, `E-N13`/`E-N18`, the `C-02` direction, and the `C-08` standing-node set. Of those, only `C-08` touches this deliverable, and it touches its classification rather than either edge; both edges carry an empty `Flag` column in the exhibit (CLM-009). Stratum is provenance, not authority: it records how an edge was derived, not whether it has been accepted, and citation does not convert `PROPOSAL` to `DECLARED`. That this contract's subject matter is the dependency DAG changes nothing about the status of the edges it is placed by.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 414.
DEL-10-10-084,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-009,AX,"- AX-009 — Edge direction is a constraint on this contract, not a licence. `RequiredMaturity` `INITIALIZED` on both edges means each upstream *contract* is the reliable input, not any upstream artifact; this contract is written against the obligations quoted in CLM-010 and CLM-011 and asserts nothing about upstream implementation state. Consuming those contracts imposes no obligation on `DEL-02-05` or `DEL-03-01`, and this deliverable's having no accepted consumer (CLM-014) is the `C-08` shape — it gates releases, not successors — and confers no authority over any deliverable it observes.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 415.
DEL-10-10-085,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-010,AX,"- AX-010 — Unknowns stay marked. TBD-001 through TBD-005 and CON-001 through CON-005 are recorded rather than resolved by inference. `C-04` `PHASE_PRECEDENCE`, `C-08` `STANDING_NODES`, and `C-10` `STRATUM_RULE` are register-wide non-gating constraints recorded in `_DEPENDENCIES.md`, and blocker output under the `FULL_GRAPH` mode at threshold `INITIALIZED` is advisory visibility only, never work assignment.",ScopeOfWork.md embedded citations; projects/pec/docs/PRD.md v2.2; projects/pec/execution/_Decomposition/SOFTWARE_DECOMP.md rev1.3; D-PEC-69 frozen basis,ALIGNED,NO,NONE,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,No v2.2/SCA-003 incompatibility found at ScopeOfWork.md line 416.
DEL-10-10-086,DEL-10-10,projects/pec/execution/PKG-10_Validation_Measurement/1_Working/DEL-10-10_Directed_bootstrap_self_ingest_validation/ScopeOfWork.md,Governing Values and Decisions — Axiology,AX-011,AX,- AX-011 — This contract is lifecycle-neutral. `_STATUS.md` remains the sole lifecycle authority and is untouched by the run that authored this document; the deliverable is at `OPEN` and nothing has been built.,ScopeOfWork.md; _STATUS.md (INITIALIZED); D-PEC-69 frozen census; source_commit 404e47c16a88e7ffdc6d1fc5fac61ebb6864211e,DOCUMENTED_DIFFERENTLY,YES,Preserve lifecycle neutrality and no-status-touch; correct the embedded lifecycle state from OPEN to INITIALIZED while leaving _STATUS.md untouched.,source_commit=404e47c16a88e7ffdc6d1fc5fac61ebb6864211e; contract_sha256=5e63c9ff6e2846e93c8e1941d79f7f64a9888c83f16074d7ff404c8806da2be5; status_sha256=24030ebc3d4badfce74149e729a67b6a525522ccd08f048dd4d31811d57905a3,Exact-correction candidate at ScopeOfWork.md line 417; no target edit in W1.
