FindingID,AtomicUnitID,SourceDoc,AssignedCategoryID,CandidateCategoryIDs,FindingType,Severity,Status,Evidence,Recommendation
G3F-00713,HBA-SKP010-00273,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-004,CAT-004:5;CAT-009:5;CAT-008:3;CAT-006:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,validate_dependencies_schema.py is TASK-enforced for this skill.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00714,HBA-SKP010-00274,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-004,CAT-004:5;CAT-009:5;CAT-008:3;CAT-006:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,validate_enum.py is TASK-enforced for this skill.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00715,HBA-SKP010-00275,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-006,CAT-006:5;CAT-009:5;CAT-004:3;CAT-008:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,validate_id_format.sh is operationally invoked for ID-format validation.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00716,HBA-SKP010-00276,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-008,CAT-008:6;CAT-009:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Reasoning is the primary extraction engine for dependency-extract.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00717,HBA-SKP010-00278,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-004,CAT-004:6;CAT-009:5;CAT-006:3;CAT-008:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Deterministic tools intervene during Function 5 for schema, enum, and ID-format validation.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00718,HBA-SKP010-00280,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-003,CAT-003:6;CAT-009:5;CAT-004:3;CAT-008:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TOOL_POLICY forbids editing decomposition outputs.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00719,HBA-SKP010-00282,SRC-SKILLPACK-DEPENDENCY-EXTRACT,CAT-003,CAT-003:6;CAT-009:5;CAT-004:3;CAT-008:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TOOL_POLICY forbids hierarchy discovery by creating or restructuring the decomposition Tree.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00720,HBA-SKP011-00050,SRC-SKILLPACK-DOMAIN-DOCUMENTS,CAT-003,CAT-003:6;CAT-004:5;CAT-009:4;CAT-001:1,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ORCHESTRATOR dispatches one domain-documents task per in-scope Knowledge Type.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00721,HBA-SKP012-00014,SRC-SKILLPACK-DOMAIN-PROSE-VALIDATE,CAT-006,CAT-006:6;CAT-005:5;CAT-004:3;CAT-008:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The skill must not read page_*.md, assembled book Markdown, neighboring page images, sibling manifests, or audit sidecars.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00722,HBA-SKP012-00092,SRC-SKILLPACK-DOMAIN-PROSE-VALIDATE,CAT-006,CAT-006:6;CAT-008:6;CAT-004:3;CAT-005:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The skill must not read assembled book Markdown, sibling pages, audit sidecars, or other materialized extraction artifacts.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00723,HBA-SKP012-00155,SRC-SKILLPACK-DOMAIN-PROSE-VALIDATE,CAT-004,CAT-004:5;CAT-005:5;CAT-009:4;CAT-006:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Stage 1 orchestration builds per-page hints JSON from the asset manifest and dispatches one TASK per page.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00724,HBA-SKP012-00160,SRC-SKILLPACK-DOMAIN-PROSE-VALIDATE,CAT-004,CAT-004:6;CAT-008:6;CAT-009:4;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Operational deterministic tools are invoked by Gate 1.5-P orchestration, not by the page-level re-extraction worker.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00725,HBA-SKP012-00163,SRC-SKILLPACK-DOMAIN-PROSE-VALIDATE,CAT-006,CAT-006:6;CAT-008:6;CAT-004:3;CAT-005:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The worker must not read pre-existing per-page Markdown, assembled book Markdown, audit sidecars, or other materialized extraction artifacts.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00726,HBA-SKP013-00007,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ContentHash must be sha1(UnitStatement)[:12] and is load-bearing for deduplication and HTML cross-reference.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00727,HBA-SKP013-00010,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Without SOURCE_REF_BASE, SourceRef uses the default <book>.md:L####|<book>.html#anchor form.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00728,HBA-SKP013-00028,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,SOURCE_HTML_PATH is included in dual SourceRefs when known.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00729,HBA-SKP013-00032,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-004:5;CAT-009:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AllowedWriteTargets is the TASK-shell write-quarantine seal.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00730,HBA-SKP013-00042,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-004:5;CAT-009:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The orchestrator pipes the brief-builder stdout into the TASK dispatch surface.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00731,HBA-SKP013-00049,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,SourceRef must be non-empty and dual-cited.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00732,HBA-SKP013-00051,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Grouped component-map SourceRefs are valid when SOURCE_REF_MODE=COMPONENT_MAP.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00733,HBA-SKP013-00054,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"ContentHash must be non-empty, exactly 12 lowercase hex characters, and equal sha1(UnitStatement)[:12].","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00734,HBA-SKP013-00060,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-011:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Bare page numbers, isolated headings, navigational markers, copyright statements, dedications, and boilerplate must not be emitted as IN rows.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00735,HBA-SKP013-00064,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The merge tool re-derives ContentHash and fails the merge on mismatch.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00736,HBA-SKP013-00065,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Identical UnitStatement text must always produce the same ContentHash.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00737,HBA-SKP013-00066,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The vocab seed CSV header must exactly be CandidateTerm,Synonyms,Definition,SourceRefs,Notes.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00738,HBA-SKP013-00071,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,SourceRefs in vocab rows must be non-empty and semicolon-separated.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00739,HBA-SKP013-00075,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Missing or mismatched ContentHash blocks the per-source merge step.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00740,HBA-SKP013-00078,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A SourceRef outside the assigned line range or not derivable from source_components blocks merge.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00741,HBA-SKP013-00087,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-008:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"domain-source-atomize is bounded extraction, not whole-source analysis.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00742,HBA-SKP013-00089,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-006:5;CAT-009:4;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Cross-source reconciliation, ID assignment, and gate decisions are handled by the orchestrator, not this skill.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00743,HBA-SKP013-00096,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-004,CAT-004:7;CAT-003:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"SOURCE_HTML_PATH, SOURCE_REF_BASE, SOURCE_REF_MODE, and MAX_ATOMS are optional runtime overrides.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00744,HBA-SKP013-00101,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-004:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,No deterministic tools are invoked inside domain-source-atomize.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00745,HBA-SKP013-00108,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Vocab SourceRefs should list semicolon-separated dual citations where the term appears.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00746,HBA-SKP013-00116,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"In COMPONENT_MAP mode, SourceRef maps generated MD evidence lines through source_components to original component file lines.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00747,HBA-SKP013-00117,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"If SOURCE_REF_BASE is absent, the default SourceRef form is <book>.md:L####|<book>.html#anchor.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00748,HBA-SKP013-00118,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ContentHash is computed as sha1(UnitStatement)[:12].,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00749,HBA-SKP013-00120,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-011:5;CAT-004:3;CAT-008:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"OUT status applies to boilerplate, repeated headers, copyright matter, navigation markers, and uninterpreted image-caption-only blocks.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00750,HBA-SKP013-00134,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-005,CAT-005:7;CAT-003:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Content-hash discipline requires every ContentHash to equal sha1(UnitStatement)[:12].,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00751,HBA-SKP013-00136,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-005:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,SourceRef must include both a source citation and an HTML anchor.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00752,HBA-SKP013-00150,SRC-SKILLPACK-DOMAIN-SOURCE-ATOMIZE,CAT-003,CAT-003:6;CAT-004:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Operationally invoked deterministic tools inside the worker are none.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00753,HBA-SKP014-00001,SRC-SKILLPACK-DRAWING-EXTRACT-PAGE,CAT-008,CAT-008:10;CAT-004:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Use `drawing-extract-page` with a TASK shell dispatched by `DRAWING_EXTRACT`, one invocation per page.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00754,HBA-SKP014-00002,SRC-SKILLPACK-DRAWING-EXTRACT-PAGE,CAT-004,CAT-004:10;CAT-008:10,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`TaskSkill` must match the `drawing-extract-page` skill folder name.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00755,HBA-SKP014-00043,SRC-SKILLPACK-DRAWING-EXTRACT-PAGE,CAT-008,CAT-008:10;CAT-004:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`drawing-extract-page` uses `TaskProfile` `NONE` and runs in generic TASK shell mode.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00756,HBA-SKP015-00001,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-008,CAT-008:10;CAT-004:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The `drawing-titleblock-page` skill is used with the TASK shell and dispatched by `DRAWING_EXTRACT` for one page of `DRAWING_SET/titleblock_index`.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00757,HBA-SKP015-00003,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7;CAT-009:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`AllowedWriteTargets` must be exactly `[RuntimeOverrides.OUTPUT_PATH]`.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00758,HBA-SKP015-00005,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.PAGE_NUM` is required and must be a positive integer.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00759,HBA-SKP015-00006,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.TOTAL_PAGES` is required and must be a positive integer.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00760,HBA-SKP015-00009,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.OUTPUT_PATH` is required and identifies the target `.md` path.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00761,HBA-SKP015-00037,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.PAGE_NUM` is a required 1-indexed page number.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00762,HBA-SKP015-00040,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.THUMBNAIL_PATH` is the required low-resolution full-page thumbnail.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00763,HBA-SKP015-00041,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,`RuntimeOverrides.OUTPUT_PATH` is the required path for the output markdown stub.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00764,HBA-SKP015-00043,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-008,CAT-008:7;CAT-004:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The skill invokes no deterministic tools.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00765,HBA-SKP015-00092,SRC-SKILLPACK-DRAWING-TITLEBLOCK-PAGE,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The skill writes exactly one file: `RuntimeOverrides.OUTPUT_PATH`.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00766,HBA-SKP017-00001,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5;CAT-006:4;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The equation-flag-interpret brief is an INIT-TASK shape rendered by tools/equation_audit/build_equation_interpret_brief.py and received verbatim by TASK.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00767,HBA-SKP017-00003,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5;CAT-006:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,equation-flag-interpret tasks are requested by EQUATION_AUDIT.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00768,HBA-SKP017-00004,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,equation-flag-interpret tasks run on ActingSurface TASK+equation-flag-interpret.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00769,HBA-SKP017-00047,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-004,CAT-004:7;CAT-008:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,RUN_STATUS=SUCCESS requires non-empty interpreted_latex and passing QA checks.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00770,HBA-SKP017-00065,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The skill replaces the legacy process_flagged.py --interpret subprocess fork with bounded TASK reasoning.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00771,HBA-SKP017-00067,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Batch re-interpretation across many equations is out of scope; the persona runs one TASK per entry.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00772,HBA-SKP017-00085,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-004,CAT-004:6;CAT-008:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,No deterministic tools are invoked by the skill.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00773,HBA-SKP017-00129,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-006,CAT-006:6;CAT-008:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,EQUATION_AUDIT iterates validated flagged.json and detects prose-shaped descriptions with validate_flagged_schema.py.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00774,HBA-SKP017-00130,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5;CAT-006:4;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,EQUATION_AUDIT renders one INIT-TASK brief per prose-shaped entry via build_equation_interpret_brief.py.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00775,HBA-SKP017-00131,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5;CAT-006:4,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,EQUATION_AUDIT dispatches one TASK+equation-flag-interpret invocation per brief.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00776,HBA-SKP017-00133,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-006,CAT-006:6;CAT-008:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,EQUATION_AUDIT reruns validate_flagged_schema.py so every description is LaTeX-shaped before fixes apply.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00777,HBA-SKP017-00136,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-004,CAT-004:6;CAT-008:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The worker runs no deterministic tools; surrounding pipeline tools run outside the worker.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00778,HBA-SKP017-00140,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-004,CAT-004:7;CAT-008:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"The operational tool policy allows no Bash, shell-outs, or subprocess invocations.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00779,HBA-SKP017-00142,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-006,CAT-006:6;CAT-008:6;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,tools/equation_audit/validate_flagged_schema.py confirms descriptions are LaTeX-shaped before fixes apply.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00780,HBA-SKP017-00152,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-004,CAT-004:6;CAT-008:6,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Worker-side deterministic tool invocation is disallowed.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00781,HBA-SKP017-00157,SRC-SKILLPACK-EQUATION-FLAG-INTERPRET,CAT-008,CAT-008:6;CAT-004:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Batch processing is disallowed; one TASK handles one equation.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
