ClaimKey,DeliverableID,UnitKind,ClaimType,ClaimClass,ClaimSummary,NormativeSource,DecisionBasis,DeclaredState,RecordedRemaining,ImplementationEvidence,VerificationEvidence,VerificationClass,ValidationEvidence,SourceReliability,LifecycleState,Disposition,Confidence,CauseTag,AuthorityTier,BaselineClass,DivergenceLayers,ContextRefs,RemainingWork,AuthorityNeeded,SelectableUnderCurrentLoop,Notes,SourceStateSHA
DEL-17-05:SOW#CLM-043,DEL-17-05,BLOCK,DECLARED_STATE,VALIDATION,"DEC-080 note: external-prover correlation is now the PRD principal validation posture (§22.5), owner-gated; the harness contract is unchanged, no scope expansion.",SOW#L595-600,DEC-080; PRD §22.5,declared 2026-07-16,R01,projects/chirality-piping/docs/PRD.md#L1410-1427;projects/chirality-piping/core/handoff/caepipe_external/run.py,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,SCA-007,,NO,NOT_APPLICABLE,"Matches PRD §22.5 at the freeze. The §22.5 comparison field list (model hash, tool version, tolerance basis, discrepancy disposition) has no implementation here, consistent with 'no scope expansion'.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:SOW#output-and-evaluation-matrix,DEL-17-05,BLOCK,CONTAINER,DOCUMENTATION,Output and evaluation matrix; one row for OUT-001.,SOW#L601-606,,,,NOT_APPLICABLE,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,COVERED_BY_CHILDREN,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:SOW#output-and-evaluation-matrix/OUT-001,DEL-17-05,ITEM,DECLARED_STATE,DOCUMENTATION,"Matrix row: OUT-001 traces to SOW/OBJ refs, requirement ref CLM-009, acceptance AC-001, verification VER-001; expects claim map, parity report and verification evidence.",SOW#L605,SOW migration (PR #235),traceability,,NONE_FOUND,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,UNKNOWN,LOW,RECORD_DRIFT,LOCAL_DESIGN,NONE,CLAIMS,PR #235,Check the PR #235 SOW migration mapping rule for why CLM-009 (a heading) is the requirement ref and which VER-001 (CLM-016 or CLM-031) is meant; locate any DEL-17-05 claim map or parity report.,NO,NOT_APPLICABLE,CLM-009 holds no requirement; VER-001 is ambiguous (two keys).,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:STATUS,DEL-17-05,SURFACE,DECLARED_STATE,GOVERNANCE,"Status file: current state IN_PROGRESS, last updated 2026-07-16, with Remaining and History.",_STATUS.md#L1-24,F-PIP-3,IN_PROGRESS,,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/_STATUS.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,IN_PROGRESS is consistent with a partial implementation and no live run.,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:STATUS#remaining,DEL-17-05,BLOCK,CONTAINER,GOVERNANCE,Remaining section with two items.,_STATUS.md#L6-9,,,,NOT_APPLICABLE,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,COVERED_BY_CHILDREN,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,"Per A4 the items are audited as declared state, not authority.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:STATUS#remaining/R01,DEL-17-05,ITEM,DECLARED_STATE,VALIDATION,"Remaining 1: keep ACC-006 verified-not-validated; live CAEPIPE execution user-owned and gated by executable, acknowledgements and profiles; no live validation available.",_STATUS.md#L7,,remaining item,R01,projects/chirality-piping/core/handoff/caepipe_external/run.py,projects/chirality-piping/tests/test_caepipe_external_run_package.py,UNIT,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,"Text matches the frozen code: no invocation path, profiles TBD, no validation evidence.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:STATUS#remaining/R02,DEL-17-05,ITEM,DECLARED_STATE,GOVERNANCE,Remaining 2: obtain human-review dispositions for open RF-001 and RF-002 while preserving historical wording and live-profile/TBD gates.,_STATUS.md#L8,,remaining item,R02,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/Review_Findings.csv,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,REVIEW,NOT_APPLICABLE,"Both findings are OPEN in Review_Findings.csv at the freeze, so the text matches.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:STATUS#history,DEL-17-05,BLOCK,HISTORY,GOVERNANCE,Dated lifecycle and tranche history 2026-05-18 to 2026-07-16.,_STATUS.md#L10-24,,,,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/_STATUS.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,"Treated like MEMORY: history, not staleness. Entries are out of date order but internally consistent.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT,DEL-17-05,SURFACE,DECLARED_STATE,DOCUMENTATION,Context file: setup scaffold from 2026-05-18 naming decomposition rev 0.7 and SCA-004 control-surface note.,_CONTEXT.md#L1-58,SOFTWARE_DECOMP DEL-17-05 entry,setup scaffold,,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/_CONTEXT.md;projects/chirality-piping/execution/_Decomposition/SOFTWARE_DECOMP.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,STALE_SETUP_SPECIFICATION,HIGH,RECORD_DRIFT,LOCAL_DESIGN,NONE,CLAIMS,,Refresh the decomposition reference and description.,OWNER,NOT_APPLICABLE,Identity and scope refs still correct; revision pointer and description are behind.,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#description,DEL-17-05,BLOCK,REQUIREMENT,INTEROP,Description: implement an optional harness that invokes a user-provided licensed CAEPIPE and parses documented CSV outputs for regression and handoff validation evidence.,_CONTEXT.md#L9-11,SOFTWARE_DECOMP DEL-17-05 entry; DEC-080,decomposition description,,projects/chirality-piping/core/handoff/caepipe_external/run.py;projects/chirality-piping/apps/desktop/src/features/caepipe-external/CaepipeExternalHarnessPanel.tsx,projects/chirality-piping/tests/test_caepipe_external_run_package.py,UNIT,NONE_FOUND,NOT_APPLICABLE,IN_PROGRESS,PARTIALLY_IMPLEMENTED,HIGH,DEFERRED_BY_RULING,PROJECT_BASELINE,OWNER_HOLD,CLAIMS;VALIDATION,"GATE_EVIDENCE/B4_4_SWEEP_9D55 (python_pytest PASS, desktop PASS); GATE_EVIDENCE/PR834_CI (8 checks success)",None for invocation until DEC-080 activation; parser coverage of documented CAEPIPE sections waits on CONF-002.,OWNER,NOT_APPLICABLE,"Nothing invokes CAEPIPE; parsed CSV is invented, not documented CAEPIPE output. 'Validation evidence' wording predates the regression-only classification the SOW uses.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#anticipated-artifacts,DEL-17-05,BLOCK,REQUIREMENT,INTEROP,"Anticipated artifacts: external harness, run directory contract, CSV parser, skip-without-executable tests.",_CONTEXT.md#L12-17,SOFTWARE_DECOMP DEL-17-05 entry,anticipated,,projects/chirality-piping/core/handoff/caepipe_external/run.py;projects/chirality-piping/schemas/caepipe_external_run.schema.json;projects/chirality-piping/fixtures/caepipe_external/invented/skipped_run_package.json,projects/chirality-piping/tests/test_caepipe_external_run_package.py,UNIT,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,PARTIALLY_IMPLEMENTED,HIGH,PARTIAL_SLICE,PROJECT_BASELINE,NONE,CLAIMS,"GATE_EVIDENCE/B4_4_SWEEP_9D55 (python_pytest PASS, desktop PASS); GATE_EVIDENCE/PR834_CI (8 checks success)",None beyond the gated live harness.,NO,NOT_APPLICABLE,"Run-dir contract, parser and skip evidence exist; the harness exists only as an evidence builder without invocation.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#scope-coverage,DEL-17-05,BLOCK,CONTEXT,GOVERNANCE,"Scope items SOW-030, SOW-046, SOW-075.",_CONTEXT.md#L18-22,,,,projects/chirality-piping/execution/_DAG/DAG-010/DeliverableNodes.csv;projects/chirality-piping/core/handoff/caepipe_external/run.py#L181,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#objective-support,DEL-17-05,BLOCK,CONTEXT,GOVERNANCE,"Objectives OBJ-007, OBJ-009, OBJ-017, OBJ-018.",_CONTEXT.md#L23-28,,,,projects/chirality-piping/execution/_DAG/DAG-010/DeliverableNodes.csv;projects/chirality-piping/core/handoff/caepipe_external/run.py#L182,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#context-envelope,DEL-17-05,BLOCK,CONTEXT,GOVERNANCE,"Envelope L; harness optional and user-owned, no solver binary, license bypass or acceptance claim.",_CONTEXT.md#L29-32,,,,projects/chirality-piping/core/handoff/caepipe_external/run.py#L45-59,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#package-reference,DEL-17-05,BLOCK,CONTEXT,GOVERNANCE,"PKG-17 scope and exclusions: no bundled solvers, proprietary examples, reverse engineering, license bypass or compliance/acceptance/validation claims.",_CONTEXT.md#L33-38,,,,projects/chirality-piping/core/handoff/caepipe_external/run.py#L45-59;projects/chirality-piping/fixtures/caepipe_external/invented/caepipe_results.csv,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#decomposition-reference,DEL-17-05,BLOCK,DECLARED_STATE,GOVERNANCE,"Decomposition reference: SOFTWARE_DECOMP accepted revision 0.7, status current_basis_after_SCA-004.",_CONTEXT.md#L39-43,SOFTWARE_DECOMP,rev 0.7 current,,projects/chirality-piping/execution/_Decomposition/SOFTWARE_DECOMP.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,STALE_SETUP_SPECIFICATION,HIGH,RECORD_DRIFT,PROJECT_BASELINE,NONE,CLAIMS,,Update to the current revision (0.12 at the freeze).,OWNER,NOT_APPLICABLE,RUN_BASIS records revision 0.12 at the freeze.,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#register-references,DEL-17-05,BLOCK,CONTEXT,GOVERNANCE,"Register rows: Deliverables.csv DEL-17-05, ScopeLedger SOW-030/046/075, ContextBudgetQA DEL-17-05.",_CONTEXT.md#L44-48,,,,projects/chirality-piping/docs/_Registers/Deliverables.csv;projects/chirality-piping/docs/_Registers/ScopeLedger.csv;projects/chirality-piping/docs/_Registers/ContextBudgetQA.csv,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#architecture-basis-injection,DEL-17-05,BLOCK,REQUIREMENT,GOVERNANCE,"Architecture basis: Rust core/application services where implementation-facing, JSON Schema 2020-12, canonical JSON hashing, no-bypass adapters, protected-content gates.",_CONTEXT.md#L49-54,SCA-001/003/004; DEC-009 via DEL-00-01,applicable basis,,projects/chirality-piping/core/handoff/caepipe_external/run.py;projects/chirality-piping/schemas/caepipe_external_run.schema.json;projects/chirality-piping/execution/PKG-00_Software Architecture Runway/1_Working/DEL-00-01_Architecture decision record baseline/ArchitectureBasis.md#L39,projects/chirality-piping/tests/test_caepipe_external_run_package.py,UNIT,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,UNKNOWN,LOW,AUTHORITY_UNCLEAR,PROJECT_BASELINE,NONE,CLAIMS,,Check DEC-009 and SOFTWARE_DECOMP §1 for whether the Python core/handoff layer is an admitted home for export evidence builders.,NO,NOT_APPLICABLE,"Schema is 2020-12 and hashes use sorted-key JSON (labelled JCS-compatible). The builder is Python, not Rust; whether that departs from the basis depends on the check in RemainingWork.",00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:CONTEXT#sca-004-control-surface-note,DEL-17-05,BLOCK,HISTORY,GOVERNANCE,"Note that the 2026-05-18 scaffold pass produced no four-document content, implementation, lifecycle promotion beyond OPEN, or claims.",_CONTEXT.md#L55-58,,,,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/_CONTEXT.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,MEDIUM,,,,NONE,,,NO,NOT_APPLICABLE,Accurate as a statement about that pass; read in the present tense it is stale.,00115c71931bcae79909602d653740d3bb72dfa1
DEL-17-05:MEMORY,DEL-17-05,SURFACE,HISTORY,GOVERNANCE,"Deliverable memory: dated entries 2026-05-18 to 2026-07-12 for scaffold, population, foundation, lifecycle, guardrails, unit witnesses, privacy, conformance, validation hold.",MEMORY.md#L1-99,,,,projects/chirality-piping/execution/PKG-17_Export Format Interoperability/1_Working/DEL-17-05_CAEPIPE external run harness and CSV parser/MEMORY.md,NOT_APPLICABLE,NONE,NOT_APPLICABLE,NOT_APPLICABLE,IN_PROGRESS,ALIGNED,HIGH,,,,NONE,,,NO,NOT_APPLICABLE,Single history unit. Entries agree with run records and code (e.g. guardrail 2026-06-04 matches run.py L320-385). The 'External Harness panel' name is pre-PR #800.,00115c71931bcae79909602d653740d3bb72dfa1
#END,,,,,,,,,,,,,,,,,,,,,,,,,,113,
